Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Price_in_taka,Location
Select Your Next Residing Place At This Nice Flat Of 1408 Sq Ft In Halishahar,3.2114317411401183,3.999272402377959,5,vacant,1326.526323675781,chattogram,"৳4,928,000","Sabujbag, Halishahar"
"Establish Your Peace In This Nice 1080 Sq Ft Apartment For Sale At Joydebpur, Gazipur Sadar Upazila",3.1097255772706633,2.829721173893925,6,vacant,1833.5235504594443,gazipur,"৳4,320,000","Joydebpur, Gazipur Sadar Upazila"
Take This Residential Plot Is For Sale At Rupganj Area Nearby Zinda Park,3.0322637657403515,3.045160015953739,,vacant,1555.7367766623142,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
A Lucrative 5000 Sq.ft. Business Space Is Up For Sale In The Great Location Of Jhautola Near To Medi Hospital (pvt) Ltd,3.0871183548832453,2.9558724952288635,,,1814.0256108565927,cumilla,"৳50,000,000","Shaheed Shamsul Haque Sarak, Jhautola"
"3226 Sq Ft Commercial Office For Sale In Bir Uttam Rafiqul Islam Avenue, Badda",2.80903154051789,3.1234329119256823,10,vacant,2211.5757100861256,dhaka,"৳30,000,000","Bir Uttam Rafiqul Islam Avenue, Badda"
A 1600 Square Feet House At 24 No. North Agrabad Ward Is Up For Sale.,3.1899112431498757,3.057830696156643,4,vacant,2122.587050089856,chattogram,"৳6,400,000","24 No. North Agrabad Ward, Double Mooring"
Buy This 1770 Sq Ft Flat In Mirpur-12,2.7536314092488556,3.1144833039548074,9,vacant,1537.4661537740026,dhaka,"৳9,000,000","Section 12, Mirpur"
"The Azure Sky Is Offered By The Windows Of This 1100 Sq Ft Cozy Apartment, Situated In Lal Khan Bazaar",3.1850741568304,3.901079926576886,4,vacant,2414.8565225253124,chattogram,"৳7,000,000","14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar"
Gazipur Is Offering You A 800 Sq Ft Apartment Is For Sale,3.262784736786797,3.9636622591893227,3,vacant,1395.7279707101738,gazipur,"৳1,760,000","Tongi, Gazipur Sadar Upazila"
"Available In Ashoktala , A 1400 Sq.Ft Apartment For Sale, Near Ranir Bazar Jame Masjid",3.0467161398047766,4.8784336067099705,4,vacant,902.9424408024306,cumilla,"৳4,900,000","Nazrul Avenue, Ashoktala"
Fascinating Shop At Chandgaon Ward Near Janali Hat Railway Station Is Ready For Sale,2.960960759575682,2.9310016771467287,,vacant,900.6487684515691,chattogram,"৳2,222,000","Mohara, 4 No Chandgaon Ward"
"Buy This 1505 Sq Ft Flat In Middle Badda, Adarsha Nagar",4.088686927329888,5.122510282647659,3,vacant,2054.2343341881315,dhaka,"৳11,500,000","Middle Badda, Badda"
6529 Sq.Ft Office Space Is Vacant For Sale In Double Mooring Near To Nrb Commercial Bank.,3.3660429920062374,5.14554117214893,12,vacant,2159.2327228221184,chattogram,"৳130,580,000","Commerce College Road, Double Mooring"
"Nice Flat Can Be Found In Uttara For Sale, Near Friends Club Playground",3.0669639998941634,2.887662706581687,1,vacant,1121.9842149511874,dhaka,"৳9,600,000","Sector 5, Uttara"
A Structurally Well Set 1950 Sq Ft Commercial Space For Sale Is Available In South Kattali,2.9748869124638446,3.9551605435311528,4,vacant,1057.1850791412046,chattogram,"৳10,725,000","Port Connecting Road, 11 No. South Kattali Ward"
Grab This 2622 Sq Ft Apartment Available To Sale In Nasirabad,1.988783560710515,1.992544754512308,9,vacant,1373.555531352461,chattogram,"৳30,153,000","Nasirabad, 15 No. Bagmoniram Ward"
This 2 Bedroom Flat In Cosmopolitan R/A With A Convenient Price Is Up For Sale,,,4,vacant,1319.429014270067,chattogram,"৳6,720,000","Cosmopolitan R/A, 7 No. West Sholoshohor Ward"
"Comfortable and well designed flat of 1560 SQ FT in Bashundhara R-A Block D for sale, near Jamuna Future Park",2.9834352690860317,2.8278141372347134,,,510.49221810533595,dhaka,"৳8,500,000","Block D, Bashundhara R-A"
We Have A Ready Flat For Sale In Mirpur Nearby Mirpur Adhunik Hospital,,,2,vacant,-612.8500600602163,dhaka,"৳3,825,000","Section 12, Mirpur"
"Buy This 1000 Sq Ft Apartment In Gazipur Sadar Upazila, Tongi",,,3,vacant,-229.84019249100413,gazipur,"৳4,000,000","Tongi, Gazipur Sadar Upazila"
1290 Sq Ft Ready Commercial Office For Sale In Muradpur,3.01496662506484,2.8092993918119666,2,vacant,1761.3535034230272,chattogram,"৳11,000,000","Mirzapul Road, Muradpur"
A Very Beautiful 90 Sq Ft Shop Is Now Available For Sale In 16 No. Chawk Bazaar Ward,4.0254631105864105,3.9562838116975683,2,vacant,1937.5207655225347,chattogram,"৳2,700,000","Chawk Bazar, 16 No. Chawk Bazaar Ward"
Have A Look At This 1253 Sq Ft Property Which Is Up For Sale Located At Dewan Bazar,2.0358725349076385,2.015859617642985,2,vacant,363.72984580898077,chattogram,"৳5,638,500","Dewan Bazar, Bakalia"
In The Location Of Jhautola An Adequate 3 Bedroom House Is For Sale .,6.230267712695033,6.040670181972501,9,vacant,4231.826041995725,cumilla,"৳6,000,000","Shahid Khawaja Nizamuddin Road, Jhautola"
We Have A Ready Flat For Sale In Shahjadpur Nearby Shahjadpur Model Government Primary School,,,1,vacant,1736.2176694496977,dhaka,"৳15,550,000","Shahjadpur, Badda"
"Let Us Assist You To Buy This 900 Sq.Ft Flat At Sugandha Housing, Hemayetpur Summiting The Vision About Your Future Home.",,,9,vacant,1148.6972708961157,dhaka,"৳2,900,000","Hemayetpur, Savar"
"1250 Sq Ft Apartment For Sale In Madartek, Bashabo",,,4,vacant,668.2342877429958,dhaka,"৳7,400,000","Madartek, Bashabo"
"Built With Modern Amenities, Check This 1050 Sq Ft Flat Which Is Up For Sale At Shah Shuja Mosque Road, Moghultoli",2.6157043316163655,3.0279055245412496,1,vacant,1682.841329332982,cumilla,"৳4,410,000","Shah Shuja Mosque Road, Moghultoli"
"Look At This Nice 950 Sq Ft Flat Is Up For Sale At Chadra Nagar, Bayazid",3.0397999444746975,2.9366936779591732,1,vacant,1194.4577254060182,chattogram,"৳5,000,000","Chadra Nagar, Bayazid"
"Buy This 1720 Sq Ft Ready Apartment In Sholokbahar, Abdul Hamid Road",1.870311926866419,2.003690937395821,1,vacant,944.79140207925,chattogram,"৳7,880,000","Abdul Hamid Road, Sholokbahar"
Close To Chattogram International Medical College &amp; Hospital 135 Square Feet Ready Shop Is For Sale .,,,1,vacant,3291.2828683236576,chattogram,"৳2,430,000","Chand Mia Road, 4 No Chandgaon Ward"
Wonderful Flat Of 1450 Sq Ft Is Available For Sale In Jamal Khan,2.7995438143813347,3.168118215915052,2,vacant,1767.2951856678242,chattogram,"৳11,500,000","Darul Uloom Road, Jamal Khan"
"Residential Apartment For Sale in Tipu Sultan Road, Middle Pirerbag",3.962436772885413,4.076936600520481,7,vacant,2350.550885682168,dhaka,"৳5,700,000","Pirerbag, Mirpur"
Ample office of 100 sq ft is waiting for sale in Double Mooring,3.407922210973865,3.118836402112839,1,vacant,2245.0016961821,chattogram,"৳4,000,000","South Agrabad, Double Mooring"
Visit This 1592 Square Feet Residential Apartment At 16 No. Chawk Bazaar Ward For Sale,,,5,vacant,955.1260706753943,chattogram,"৳8,560,000","Munshi Pukur Par, 16 No. Chawk Bazaar Ward"
Visit This Apartment For Sale In Middle Monipur Near Iqra International School,2.7408779669427847,2.9487121493546957,2,vacant,1676.5323302276277,dhaka,"৳4,950,000","Middle Monipur, Mirpur"
"This Comfy Flat Is Vacant Right Now For Sale In East Kazipara, Which Is 1120 Sq Ft",1.7115620317770448,1.9769696154295948,9,vacant,294.851492074494,dhaka,"৳5,500,000","East Kazipara, Mirpur"
Reasonable 1336 SQ FT flat is available for sale in 9 No. North Pahartali Ward,4.382702043777526,3.985952360579368,2,vacant,2878.7884336484112,chattogram,"৳6,680,000","West Khulshi R/A, 9 No. North Pahartali Ward"
138 Sq Ft Shop Is Available For Sale In Halishahar Nearby Halishahar Thana,2.8975706396116268,2.9013713860837287,1,vacant,1709.5593479303334,chattogram,"৳3,950,000","39 No. South Halishahar Ward, Halishahar"
1250 Square Feet-3 Bedroom Residential Apartment For Sale Close To East Ahmed Nagar Baitul Ekram Masjid.,6.994319777165991,8.123863281291605,2,vacant,4368.508762442964,dhaka,"৳5,250,000","Ahmed Nagar, Mirpur"
This 129 Sq Ft Shop Is Up For Sale In South Halishahar,2.910765182959264,4.086430149331535,,vacant,1986.8345695125845,chattogram,"৳3,725,000","39 No. South Halishahar Ward, Halishahar"
"14000 Sq Ft A Fully Fitted Elegant Office Is Available For Sale At 28 No. Pathantooly Ward, Double Mooring",,,6,vacant,573.3515970329606,chattogram,"৳350,000,000","28 No. Pathantooly Ward, Double Mooring"
1600 Sq Ft Apartment With 3 Bedrooms For Sale In Aftab Nagar,,,8,vacant,2322.9781273236786,dhaka,"৳14,400,000","Block C, Aftab Nagar"
A 2146 Sq. Ft Residential Building For Sale Is All Set For You To Settle In Dendabor.,,,,vacant,28.29387200854663,dhaka,"৳10,500,000","Ashulia, Savar"
Checkout This 1050 Sq Ft Residential Flat For Sale In Mirpur,3.30840728656406,2.070430434750498,4,vacant,919.0801116190954,dhaka,"৳5,500,000","Ahmed Nagar, Mirpur"
Check This 1320 Sq.Ft Apartment Up For Sale At Bahaddarhat Very Near To Bahaddarhat BWDB office.,1.8110353186538186,1.8684683873699992,4,vacant,1155.2796194042967,chattogram,"৳5,940,000","Bahaddarhat, 4 No Chandgaon Ward"
Well Developed Flat Of 1262 Sq Ft Is Up For Sale In Dewan Bazar,3.1434672393232925,2.985748021772861,1,vacant,1747.004321930744,chattogram,"৳5,679,000","Dewan Bazar, Bakalia"
Flat For Sale In Mirpur Near Gudara Ghat Wasa Pump,2.815779729200303,2.9943213116731098,5,vacant,1845.5096978540341,dhaka,"৳3,000,000","Section 2, Mirpur"
In The Location Of No West Bakalia An Excellent Flat Of 1300 Sq Ft Is Waiting For Sale,1.6064534391298437,2.0610192787275787,1,vacant,1086.080050348818,chattogram,"৳8,000,000","17 No West Bakalia Ward, Bakalia"
A Standard Lifestyle Is Awaiting You In This 650 Square Feet Flat Up For Sale In Sutrapur,,,5,vacant,14249.112885331639,dhaka,"৳4,000,000","Gandaria, Sutrapur"
950 Sq Ft Flat Featuring 3 Bedrooms For Sale In Malibagh,3.257013548379645,2.755398216785858,2,vacant,883.0730186214142,dhaka,"৳6,000,000","Gulbag, Malibagh"
"Buy This Nice 750 Sq Ft Flat In Kadamtali, To Fulfill Your Wish",3.2317483480828173,2.89416279527322,7,vacant,668.9408193537499,dhaka,"৳3,500,000","Kadamtali, Shyampur"
"We bring you a beautiful and distinct Flat of 1513 sq ft for sale in sector 1, uttara",2.8959033879817433,2.99402685601538,2,vacant,2300.868372554667,dhaka,"৳13,500,000","Sector 1, Uttara"
"Check This Nice 3 Katha Plot Is Up For Sale At Bproperty Village, Rupganj",2.963051558068403,3.0062506513987923,,vacant,1173.9471225032785,narayanganj-city,"৳3,000,000","Rupganj, Narayanganj"
"Get This Wonderful Plot In Bproperty Village, Narayanganj City Which Is Ready For Sale",2.166107312837963,2.1647436824189215,,vacant,1597.8753249488661,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
Plan To Move In This 1599 Sq Ft Flat Which Is For Sale In Shahidbag,3.0867342523717185,3.0570179074058084,3,vacant,1625.6197327262148,dhaka,"৳15,990,000","Shahidbag, Malibagh"
Grab A 1302 Sq Ft Apartment For Sale At Dewan Bazar,2.912791322206705,3.0079772017255753,6,vacant,1519.9960570106784,chattogram,"৳5,859,000","Dewan Bazar, Bakalia"
An Amazing 1100 Sq Ft Flat Is Available For Sale In Thakur Para,2.6413016468690307,2.9968307265537404,8,vacant,1388.2385720004322,cumilla,"৳6,000,000","Madina Masjid Road, Thakur Para"
"Introduce You Family To This Great 1150 Sq Ft Apartment, Ready For Sale In Tongi, Gazipur",3.0252285563207617,3.1080370834568884,3,vacant,862.3573195221012,gazipur,"৳4,500,000","Tongi, Gazipur Sadar Upazila"
At Ibrahimpur 1125 Sq.ft Flat Is Up For Sale Close To Al - Madina Jame Masjid.,2.2390499147704195,1.942261572490576,6,vacant,216.46498203541455,dhaka,"৳6,187,500","Ashi Dag Road, Ibrahimpur"
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Narayanganj",,,,vacant,4441.386903560899,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
This 1220 Sq.ft Flat Which Is In Kallyanpur Near IBN SINA Medical College Hospital For Sale Will Ensure Your Higher Quality Of Living,3.1415143759573354,2.893423255292761,8,vacant,1268.6606603669588,dhaka,"৳7,000,000","Kallyanpur, Mirpur"
1900 Sq Ft Residential Duplex Property Is Now For Sale Which Is In Bashundhara R-a,3.073451627383661,3.1388306269373105,1,vacant,2047.9650327216098,dhaka,"৳21,000,000","Block B, Bashundhara R-A"
Kallyanpur Is Giving You A 1350 Square Feet Ready Apartment For Sale,3.166192100487461,3.038403440133522,4,vacant,1996.3956187121282,dhaka,"৳7,425,000","Kallyanpur, Mirpur"
Buy This 555 Sq Ft Commercial Shop In The Flourishing Area Of 22 No. Enayet Bazaar Ward,3.1931823973669893,2.930773497760969,,vacant,1187.4679318749113,chattogram,"৳35,000,000","Jubilee Road, 22 No. Enayet Bazaar Ward"
"Plan To Move In This 1300 Sq Ft Flat Which Is For Sale In Mirbag Notun Rasta, Maghbazar",2.84614423184319,2.988801329832079,7,vacant,1755.1589178911563,dhaka,"৳11,050,000","Mirbag Notun Rasta, Maghbazar"
"Agree To Buy This 111 Sq Ft Shop In 9 No. North Pahartali Ward, To Invest Rationally In Your Business",2.6417696443654513,3.0498659760031797,,vacant,1512.1186408587666,chattogram,"৳3,885,000","Dhaka Trunk Road, 9 No. North Pahartali Ward"
Grab A 1275 Sq Ft Residence For Sale At Lal Khan Bazaar,2.8818010585770693,2.975468802976575,8,vacant,652.787717424355,chattogram,"৳7,393,750","Hill Side Residential Area, Lal Khan Bazaar"
"Apartment For Sale In Rampura, Near Dutch-bangla Bank Limited",3.1969823083557944,2.947705564043396,,,1388.2497624595005,dhaka,"৳7,600,000","East Rampura, Rampura"
"Large 5000 Sq Ft Commercial Space For Sale In Free School Street Road, Kathalbagan",,,9,vacant,513.9681342730647,dhaka,"৳110,000,000","Free School Street, Kathalbagan"
"In Mirpur -1, A Vacant Apartment Of 900 Sq Ft Is Going To Be Sold",2.8462377059646986,3.033165193018083,4,vacant,953.338769507344,dhaka,"৳5,000,000","Section 1, Mirpur"
"In The Beautiful Neighborhood Of Double Mooring, An Apartment Of 1550 Sq Ft Is Up For Sale",4.596487715983337,4.9649667431426385,2,vacant,2586.284510663518,chattogram,"৳7,750,000","25 No. Rampur Ward, Double Mooring"
"2125 Square Feet Apartment For Sale In Bashundhara R-a, Block L",3.388291478873717,3.955602789308925,4,vacant,1675.5478230113858,dhaka,"৳20,000,000","Block L, Bashundhara R-A"
A 1330 Square Ft. Apartment Is For Sale At Banasree,3.1829332829197274,2.8692751424579086,1,vacant,2737.1799385473255,dhaka,"৳7,900,000","Block B, Banasree"
Enjoy The Peaceful Atmosphere Of This Apartment Of 1600 Sq Ft For Sale In Muradpur,3.170567121936107,3.0075966198924533,7,vacant,621.9998328222848,chattogram,"৳8,000,000","CDA Avenue, Muradpur"
"A 1620 Sq Ft Residential Apartment For Sale, In Block C, Khilgaon",3.214395370364419,3.982268478137541,4,vacant,2102.2361716061105,dhaka,"৳16,500,000","Block C, Khilgaon"
Modern 1150 Sq Ft Flat For Sale In Badda,,,3,vacant,87.36518363667349,dhaka,"৳8,800,000","Middle Badda, Badda"
Seize This 1150 Sq Ft Apartment Up For Sale In Mirpur Dohs,1.9458699997824211,2.019448403788177,1,vacant,1114.0104188735174,dhaka,"৳8,700,000","Mirpur DOHS, Mirpur"
"Live At Peace In A Nice And Comfortable 1750 Sq Ft Flat, Located At Bashundhara.",,,1,vacant,32.582055663646656,dhaka,"৳16,000,000","Block F, Bashundhara R-A"
"Worthy 1752 SQ FT Residential Apartment is for sale at Muradpur, Road No 6",2.9052749658594568,3.0686435683297173,3,vacant,1677.0889770643967,chattogram,"৳13,064,000","Nasirabad Housing Society, Muradpur"
"1545 Sq Ft Flat With 3 Modest Bedrooms For Sale In Mirpur-2, Block C",3.583715408910479,3.054080849381531,5,vacant,1871.5198094337047,dhaka,"৳14,000,000","Section 2, Mirpur"
2500 Square Feet Flat For Sale In Bashundhara R-a,3.1231599041099045,2.9764519957477824,7,vacant,1427.0738641319115,dhaka,"৳22,500,000","Block K, Bashundhara R-A"
For Sale A Commercial Shop Is Available In Mohara,2.897247019911671,2.9445229410900637,1,vacant,1993.368112724906,chattogram,"৳3,600,000","Mohara, 4 No Chandgaon Ward"
A 2000 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Bashundhara R-a,3.103128795280395,2.897859718698274,5,vacant,2099.4619744554275,dhaka,"৳22,000,000","Block B, Bashundhara R-A"
A Well-structured Flat Of 1162 Sq Ft Is Up For Sale In Khulshi Green Housing Society,2.7760463670846405,2.9419635360202943,7,vacant,1816.86013201998,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
"Check This Fine Looking Flat Of 1700 Sq Ft Offered For Sale In Block F, Banasree",,,3,vacant,-228.07668798725973,dhaka,"৳15,000,000","Block F, Banasree"
View This 1445 Square Feet Flat For Sale In Mogbari Choumohoni,,,4,vacant,481.8971735631092,cumilla,"৳5,775,000","Mogbari Choumohoni, Chotora"
"A Ready, Well Decorated 1025 Sq Ft Flat Is Up For Selling Purpose In Jalalabad Housing Society .",,,4,vacant,450.76450014154295,chattogram,"৳4,500,000","Road No 1, Jalalabad Housing Society"
"We Are Assisting You To Buy This Apartment Of 1335 Sq Ft In Khulshi, Habib Lane",3.2361627294800366,2.905536412366017,1,vacant,978.5884284212443,chattogram,"৳8,500,000","Habib Lane, Khulshi"
Apartment For Sale In Kattali Nearby Kattali Jame Masjid,3.085243805387743,2.8374828654084125,2,vacant,370.4253180925846,chattogram,"৳6,500,000","Proshanti R/A, 10 No. North Kattali Ward"
"Covering 1360 Sq Ft Space A Flat Is Up For Sale In Block I, Bashundhara R-a",,,6,vacant,-1044.7065211633499,dhaka,"৳10,000,000","Block I, Bashundhara R-A"
"905 Sq Ft Residential Flat For Sale In Mirpur, Paikpara",,,,,192.08738746855653,dhaka,"৳5,500,000","Paikpara, Mirpur"
"In A Nice Environment A Residential Plot Is For Sale At Bproperty Village, Rupganj",,,,vacant,318.5666015725235,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
"Tongi Bazar, Anarkoli Road Is Offering You A 120 Sq Ft Commercial Shop For Sale",,,4,vacant,-576.0141750062253,gazipur,"৳5,000,000","Tongi, Gazipur Sadar Upazila"
"We Are Assisting You To Buy This Apartment Of 1335 Sq Ft In Khulshi, Habib Lane",2.900418891852317,3.0413912884809116,1,vacant,2030.2263145537488,chattogram,"৳8,500,000","Habib Lane, Khulshi"
Select Your Next Residing Place At This Nice Flat Of 1100 Sq Ft In Kazir Dewri,3.327796842451555,3.134525678947916,1,vacant,1499.7102466663569,chattogram,"৳7,500,000","Shahid Saifuddin Khaled Road, Kazir Dewri"
"In The Beautiful Neighborhood In Bproperty Village, Rupganj A 5 Katha Residential Plot Is Up For Sale.",1.975954178860512,1.960561873087383,,vacant,1813.034666040079,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
"Pursue This 1175 Sq Ft Flat Up For Sale In West Khulshi R/a, Badc Road",2.825910238062516,2.9789085412126854,7,vacant,1773.2449690920612,chattogram,"৳5,875,000","West Khulshi R/A, 9 No. North Pahartali Ward"
"5 katha Residential Plot Is For Sale At Bproperty Village, Rupganj .",2.8856165023573914,3.1048521290853497,,vacant,601.5423472320496,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
Visit This 150 Sq Ft Commercial Shop For Sale In Kazirhat,3.2437823610387406,2.822859792300456,1,vacant,1425.1108534538432,chattogram,"৳3,300,000","Mohara, 4 No Chandgaon Ward"
Ready Flat 2250 Sq Ft Is Now For Sale In Nasirabad Nearby Agrani Bank Limited,3.149677725020729,4.192445163687888,8,vacant,1832.7364624688207,chattogram,"৳12,000,000","Zakir Hossain By Lane, East Nasirabad"
Build A Happy Future For Yourself In This 1162 Sq Ft Apartment For Sale In Khulshi,,,3,vacant,-193.93893549588677,chattogram,"৳6,972,000","Khulshi Green Housing Society, Khulshi"
Look At This Nice 2200 Sq Ft Flat Is Up For Sale At Shyamoli,,,12,vacant,-680.8497732394379,dhaka,"৳23,000,000","Ring Road, Shyamoli"
A Modern Well-planned Flat Of 1075 Sq Ft Is Up For Sale In 31 No. Alkoron Ward,,,5,vacant,201.42759578762306,chattogram,"৳5,500,000","Alkaran Road, 31 No. Alkoron Ward"
"550 Square Feet Apartment Is Up For Sale At Muslim Modern College Road, Kachukhet",1.8574218186058826,1.9296557603225755,5,vacant,365.998920274543,dhaka,"৳2,310,000","Muslim Modern College Road, Kachukhet"
"We Have A 5 Katha Nice Plot Which Is Ready For Sale In Rupganj, Bproperty Village",2.9424836351690535,2.974093823207107,,vacant,2025.3260668308212,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
1360 Square Feet Flat For Sale In 7 No. West Sholoshohor Ward,2.2148559861050847,1.9590637720028057,6,vacant,729.6792286510124,chattogram,"৳8,000,000","Mohammadpur, 7 No. West Sholoshohor Ward"
"Lovely Apartment Of 1080 Sq Ft Is Up For Sale In Chandrima, Chandgaon Residential Area",3.1936924352031197,3.0794252901152834,2,vacant,2204.0587036344978,chattogram,"৳5,700,000","Chandgaon Residential Area, 4 No Chandgaon Ward"
"1429 SQ FT Residential Duplex For Sale in Bayazid, Chattogram DOHS Close to Chattogram Cantonment English school.",2.7824621241076684,2.988985774799529,4,vacant,-134.7890150226924,chattogram,"৳8,500,000","Chattogram DOHS, Bayazid"
"Buy This 1310 Square Feet Flat In The Prominent Location Of Bashundhara R-a, Block J",2.8104618177494505,2.910873718703658,2,vacant,1226.2132992211034,dhaka,"৳9,825,000","Block J, Bashundhara R-A"
View This 1320 Sq Ft Nice Apartment Ready For Sale At Jamal Khan,3.024082491407401,2.983152814159976,2,vacant,2243.197907166101,chattogram,"৳9,500,000","Jamal Khan Road, Jamal Khan"
"750 Sq Ft Apartment Is Available For Sale At Section 11, Mirpur",3.3824171555495384,2.050368252655383,2,vacant,643.5985998019839,dhaka,"৳4,000,000","Section 11, Mirpur"
Offering 1500 Sq Ft Flat For Sale In Niketan,2.575614829884486,2.8841806515633444,1,vacant,1034.0826790802773,dhaka,"৳25,000,000","Block C, Niketan"
In The Beautiful Neighborhood In Agrabad Housing Residential Area A 1135 Square Feet Flat Is Up For Sale .,,,3,vacant,3757.1741283774163,chattogram,"৳3,800,000","24 No. North Agrabad Ward, Double Mooring"
Checkout This 1174 Square Feet Residential Apartment For Sale At Gazipur Sadar Upazila,,,8,vacant,-306.9646665927319,gazipur,"৳4,696,000","Shimultoly, Gazipur Sadar Upazila"
1000 Sq Ft Flat With 2 Bedrooms Is Up For Sale In Dakshin Khan,2.859466714267846,2.9371427736267766,4,vacant,1647.3832316347525,dhaka,"৳6,000,000","East Azampur, Dakshin Khan"
"We Have A 2160 Sq.Ft Plot For Sale In Bproperty Village, Rupganj .",2.9192624615106775,2.9865609133858557,,vacant,764.5185980535697,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
1340 Sq.ft Apartment Is For Sale Close To Muslim para Jame Masjid At Madhya Ajampur,,,3,vacant,14461.142175521773,dhaka,"৳6,200,000","Madhya Ajampur, Dakshin Khan"
"A 1620 Sq Ft Residential Apartment For Sale, In Block C, Khilgaon",,,4,vacant,500.8825001171291,dhaka,"৳16,500,000","Block C, Khilgaon"
"3 Katha Residential Plot For Sale Covering A Beautiful Area In Bproperty Village,Narayanganj",3.001596693028559,3.173455837105764,,vacant,1420.4077180097722,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
This 1612 Sq Ft Apartment Is Ready For Sale In Jamal Khan,,,3,vacant,-482.6152224384175,chattogram,"৳12,000,000","Rahmatganj, Jamal Khan"
A Strongly Structured Apartment Of 1570 Sq Ft Is Available For Sale In Kalamia Bazar,,,4,vacant,737.6786605573967,chattogram,"৳6,280,000","18 No. East Bakalia Ward, Bakalia"
"Plan Your Urban Life In This 1250 Sq Ft Flat For Sale In Mirpur, East Kazipara",,,2,vacant,564.9741186531704,dhaka,"৳7,600,000","East Kazipara, Mirpur"
"1150 Sq Ft Apartment With Serene Views Is Up For Sale In Middle Monipur, Mirpur",,,7,vacant,-507.3071427256093,dhaka,"৳6,500,000","Middle Monipur, Mirpur"
Modern 1692 SFT ready apartment for sale in Panchlaish,,,9,vacant,-664.6897055285193,chattogram,"৳16,000,000",Panchlaish
Grab This 1475 Sq Ft Flat For Sale In Malibagh Chowdhury Para,2.658656941863354,2.8315183908571893,5,vacant,926.4729705225822,dhaka,"৳15,000,000","Malibagh Chowdhury Para, Malibagh"
"Plot Is Of 5 Katha For Sale In Narayanganj, Rupganj, Bproperty Village",,,,vacant,464.5228255534733,narayanganj-city,"৳7,625,000","Rupganj, Narayanganj"
5 Katha Residential Plot For Sale In 3 No. Panchlaish Ward,,,,vacant,354.03052037641487,chattogram,"৳20,000,000","3 No. Panchlaish Ward, Bayazid"
Visit This Apartment For Sale In Manoharpur Near Al-arafah Islami Bank Limited,,,,,617.018666500294,cumilla,"৳5,674,000","Manoharpur, Kandirpar"
An Updated Lifestyle Is Awaiting For You In This 1032 Sq Ft Flat For Sale In Gazipur Sadar Upazila,2.0020322934257178,2.1781369281813894,7,vacant,772.4970397027879,gazipur,"৳3,600,000","Tongi, Gazipur Sadar Upazila"
Acquire This Shop Which Is Up For Sale In Bandartila Near Navy Hospital,2.9742416280249713,2.975710024207439,1,vacant,792.8548408060349,chattogram,"৳5,175,000","39 No. South Halishahar Ward, Halishahar"
Ready Flat Is Now For Sale In Rampura Nearby Mercantile Bank Limited,2.408120504128928,2.042950586427918,2,vacant,1528.5978363323577,dhaka,"৳7,100,000","West Rampura, Rampura"
"1620 Sq Ft Apartment Is Up For Sale In Muradpur, Nasirabad Housing Society",3.426363766267704,2.8794620649105744,8,vacant,831.5515911187658,chattogram,"৳13,000,000","Nasirabad Housing Society, Muradpur"
"In The Location Of Bproperty Village, A 3 Katha Plot Is Up For Sale",2.6312690457011527,3.0610226276015036,,vacant,1257.393747372285,narayanganj-city,"৳4,575,000","Rupganj, Narayanganj"
Buy This Spacious 1699 Sq Ft Flat In West Khulshi R/a,3.552518732441524,2.951255147199909,5,vacant,211.18238385759366,chattogram,"৳8,495,000","West Khulshi R/A, 9 No. North Pahartali Ward"
"A Contemporary Cozy Flat Of 1350 Sq Ft Is Up For Sale Is Situated In Rammala Road, South Thakur Para",2.797235703295212,2.893621172830089,8,vacant,1038.6936675471907,cumilla,"৳7,300,000","South Thakur Para, Thakur Para"
"This 1315 Sq.Ft Flat In Kalamia Bazar, Bakalia With A Convenient Price Is Up For Sale",3.2172639232329403,1.971690473903472,4,vacant,1788.1534035563348,chattogram,"৳5,260,000","18 No. East Bakalia Ward, Bakalia"
2020 Sq Ft Convenient Apartment For Sale In 16 No. Chawk Bazaar Ward,3.215009626581818,2.954429619874286,6,vacant,698.4501651494006,chattogram,"৳18,000,000","Chawk Bazar, 16 No. Chawk Bazaar Ward"
Deal With This 1760 Sq Ft Ready Apartment Up For Sale In Muradpur,,,3,vacant,4490.732194033895,chattogram,"৳13,120,000","Nasirabad Housing Society, Muradpur"
Get This Wonderful Five Katha Plot In Bproperty Village Which Is Ready For Sale,,,,vacant,-1299.4211699438554,narayanganj-city,"৳5,625,000","Rupganj, Narayanganj"
